id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
20,"['首', '先', '说', '明', '下', '属', '不', '挑', '食', '好', '养', '活', '类', '型', '觉', '不', '好', '吃', '东', '西', '不', '觉', '好', '吃', '东', '西', '特', '博', '饼', '榴', '莲', '博', '饼', '觉', '料', '挺', '足', '里', '面', '榴', '莲', '馅', '明', '显', '感', '受', '葱', '油', '饼', '很', '香', '定', '热', '吃', '凉', '下', '硬', '邦', '邦', '咖', '喱', '皇', '炒', '蟹', '咖', '喱', '皇', '大', '头', '虾', '觉', '咖', '喱', '味', '道', '很', '好', '曾', '段', '时', '间', '不', '喜', '欢', '吃', '咖', '喱', '后', '发', '现', '没', '吃', '好', '吃', '咖', '喱', '里', '咖', '喱', '很', '好', '吃', '金', '不', '换', '肉', '碎', '生', '菜', '包', '点', '偏', '辣', '青', '柠', '蒸', '剑', '槽', '鱼', '人', '都', '觉', '腥', '喜', '欢', '吃', '鱼', '觉', '很', '好', '吃', '沾', '点', '汤', '汁', '酸', '酸', '辣', '辣', '吃', '好', '果', '肚', '子', '还', '放', '下', '真', '想', '清', '干', '净', '碳', '烧', '猪', '颈', '肉', '大', '家', '都', '觉', '好', '吃', '下', '清', '空', '香', '茅', '飞', '天', '鱼', '最', '后', '炫', '酷', '油', '炸', '鱼', '上', '火', '都', '好', '吃', '然', '不', '敢', '吃', '冬', '阴', '功', '海', '鲜', '汤', '虾', '汤', '觉', '好', '喝', '喝', '两', '碗', '越', '式', '家', '作', '豆', '腐', '外', '脆', '里', '嫩', '口', '感', '微', '妙', '味', '道', '般', '泰', '国', '进', '口', '椰', '青', '实', '太', '好', '喝', '还', '勺', '子', '挖', '里', '面', '肉', '出', '吃', '没', '喝', '好', '喝', '椰', '子', '汁', '虾', '酱', '炒', '饭', '大', '家', '都', '说', '太', '咸', '太', '辣', '觉', '味', '道', '刚', '刚', '好', '想', '再', '装', '碗', '听', '说', '还', '甜', '品', '放', '弃', '焦', '糖', '炖', '蛋', '吃', '巧', '克', '力', '味', '绿', '茶', '味', '绿', '茶', '味', '尚', '巧', '克', '力', '味', '太', '甜', '只', '吃', '三', '分', '还', '后', '面', '椰', '汁', '西', '米', '糕', '味', '道', '太', '淡', '杂', '吃', '服', '务', '很', '好', '老', '板', '很', '好', '感', '觉', '老', '板', '心', '饭', '菜', '做', '好', '祝', '生', '意', '兴', '隆', '交', '通', '很', '方', '便', '铁', '口', '出', '方', '会', '带', '家', '里', '人', '吃', '加', '油']",1,-2,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,-2,-1,1,1
21,"['蛮', '不', '错', '闺', '蜜', '看', '泉', '扑', '空', '陪', '疯', '抛', '开', '人', '情', '感', '素', '火', '锅', '身', '蛮', '好', '吃', '辣', '辣', '彻', '底', '不', '辣', '番', '茄', '锅', '底', '很', '好', '喝', '清', '汤', '锅', '底', '基', '没', '味', '道', '然', '服', '务', '已', '好', '建', '议', '桌', '放', '小', '钟', '记', '录', '秒', '数', '食', '物', '下', '锅', '时', '间', '更', '精', '准', '然', '后', '桌', '送', '点', '小', '纪', '念', '品', '什', '外', '再', '帮', '闺', '蜜', '呼', '吁', '下', '闺', '蜜', '微', '博', '账', '号', '傻', '高', '冷', '事', '很', '喜', '欢', '泉', '然', '泉', '转', '战', '幕', '后', '果', '机', '会', '话', '想', '见', '老', '板', '面', '玛', '丽', '苏', '女', '主', '包', '容', '下', '酱', '火', '锅', '店', '很', '成', '功']",-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,1,-2
22,"['今', '站', '购', '物', '中', '心', '里', '面', '乱', '糟', '糟', '加', '上', '人', '点', '更', '加', '人', '抓', '狂', '家', '位', '置', '点', '挨', '里', '面', '点', '偏', '感', '觉', '店', '名', '台', '北', '台', '北', '鲜', '虾', '馆', '肯', '定', '吃', '虾', '主', '家', '馆', '子', '点', '三', '虾', '胡', '椒', '虾', '柠', '檬', '虾', '奶', '油', '虾', '说', '虾', '天', '空', '运', '确', '实', '头', '大', '新', '鲜', '基', '上', '都', '不', '入', '味', '柠', '檬', '虾', '好', '点', '外', '两', '剥', '壳', '没', '味', '道', '柠', '檬', '属', '酸', '辣', '口', '味', '奶', '油', '点', '欣', '赏', '不', '胡', '椒', '味', '道', '般', '虾', '真', '很', '般', '店', '里', '面', '台', '湾', '小', '吃', '简', '直', '弥', '补', '虾', '不', '足', '爆', '浆', '大', '鸡', '排', '好', '大', '两', '鸡', '排', '里', '面', '芝', '士', '店', '员', '帮', '忙', '切', '开', '块', '都', '好', '大', '味', '道', '香', '酥', '简', '直', '太', '喜', '欢', '深', '坑', '脆', '皮', '豆', '腐', '应', '炸', '下', '表', '皮', '脆', '脆', '里', '面', '很', '细', '嫩', '配', '上', '咸', '菜', '还', '不', '错', '大', '肠', '包', '小', '肠', '很', '般', '人', '非', '点', '点', '高', '兴', '好', '卤', '肉', '饭', '很', '大', '碗', '上', '面', '卤', '肉', '菜', '还', '不', '少', '米', '饭', '稍', '微', '点', '最', '后', '显', '点', '味', '道', '不', '足', '凤', '梨', '酥', '说', '土', '凤', '梨', '酥', '皮', '皮', '点', '厚', '里', '面', '馅', '儿', '还', '很', '好', '吃', '不', '会', '太', '甜', '算', '好', '吃', '凤', '梨', '酥', '饮', '料', '方', '面', '冬', '瓜', '茶', '还', '点', '欣', '赏', '不', '冬', '瓜', '茶', '说', '还', '不', '错', '后', '面', '朋', '友', '去', '说', '绵', '绵', '冰', '还', '挺', '好', '吃', '只', '下', '次', '去', '吃', '家', '真', '台', '北', '小', '吃', '馆', '里', '面', '小', '吃', '都', '还', '不', '错', '做', '心', '价', '格', '便', '宜', '相', '言', '招', '牌', '菜', '虾', '很', '般', '下', '次', '还', '去', '吃', '小', '吃']",-2,1,-1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,1,0,-2,-2,1,1
23,"['还', '挺', '好', '现', '支', '付', '宝', '做', '折', '扣', '活', '动', '折', '挺', '狠', '次', '吃', '虾', '肉', '火', '锅', '家', '虾', '很', '新', '鲜', '火', '锅', '味', '道', '炒', '鸡', '赞', '总', '体', '说', '很', '味', '虾', '入', '味', '却', '差', '些', '最', '好', '还', '虾', '吃', '完', '涮', '肉', '味', '道', '肉', '味', '很', '足', '不', '蘸', '料', '豆', '制', '品', '需', '蘸', '料', '提', '味', '位', '置', '雨', '田', '旁', '挺', '好', '找', '服', '务', '态', '度', '相', '点', '差', '屋', '里', '味', '道', '很', '大', '吃', '完', '回', '家', '大', '洗', '不', '味', '道', '太', '大', '学', '说', '现', '店', '内', '做', '减', '钱', '活', '动', '发', '状', '态', '点', '赞', '真', '越', '越', '难', '便', '宜', '∠']",-2,-2,1,-2,-1,-2,-2,-2,-2,1,-1,-2,-2,-2,-2,1,-2,-2,0,-2
24,"['探', '鱼', '次', '位', '都', '小', '时', '还', '好', '大', '众', '点', '评', '网', '上', '排', '队', '点', '贵', '点', '文', '艺', '味', '道', '般', '烤', '鱼', '店', '西', '城', '都', '荟', '家', '店', '找', '很', '久', '原', '不', '商', '场', '内', '门', '口', '露', '天', '位', '置', '次', '吃', '黑', '椒', '味', '感', '觉', '还', '不', '错', '现', '味', '居', '然', '取', '消', '点', '招', '牌', '重', '庆', '豆', '花', '烤', '鱼', '豆', '花', '无', '煮', '久', '都', '不', '入', '味', '不', '好', '吃', '鱼', '味', '道', '不', '够', '香', '价', '格', '贵', '条', '鱼', '不', '值', '推', '荐', '烤', '牛', '蛙', '糖', '醋', '排', '骨', '好', '吃', '点', '小', '贵', '送', '凉', '粉', '不', '好', '吃', '感', '觉', '越', '越', '差']",-2,1,-1,0,-2,-2,-2,-1,-2,-2,1,-2,-2,-2,-2,0,-2,1,0,-2
25,"['首', '先', '引', '座', '员', '非', '常', '负', '责', '订', '座', '信', '号', '不', '好', '收', '提', '醒', '信', '息', '时', '已', '位', '门', '口', '小', '姑', '娘', '积', '极', '帮', '想', '办', '法', '解', '决', '次', '服', '务', '员', '态', '度', '特', '好', '点', '菜', '前', '先', '上', '两', '碟', '小', '凉', '菜', '吃', '点', '然', '后', '点', '份', 'c', 'c', 't', 'v', '沙', '拉', '份', '商', '圈', '大', '卷', '份', '焗', '扇', '贝', '还', '份', '三', '文', '鱼', '刺', '身', '好', '友', '说', '够', '看', '图', '片', '份', '量', '不', '很', '大', '怕', '不', '够', '吃', '问', '服', '务', '员', '老', '实', '回', '答', '肯', '定', '会', '够', '吃', '幸', '好', '听', '后', '两', '人', '吃', '撑', '都', '食', '材', '都', '很', '新', '鲜', '不', '好', '友', '说', '吃', '更', '新', '鲜', '点', '鱼', '籽', '味', '道', '还', '棒', '棒', '哒', 'x', '点', '评', '网', '买', '单', '还', '优', '惠', '元', '挺', '划', '算', '唯', '遗', '憾', '逛', '下', '午', '饿', '坏', '没', '想', '拍', '片', '≧', '∇', '≦']",-2,-2,-2,-2,1,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,1,-2,1,-2
26,"['不', '会', '再', '去', '店', '周', '末', '中', '午', '去', '时', '候', '桌', '人', '点', '菜', '人', '吃', '告', '知', '点', '蔬', '菜', '色', '拉', '没', '真', '没', '货', '不', '没', '菜', '刚', '看', '盘', '面', '前', '走', '晕', '才', '中', '午', '好', '没', '菜', '然', '后', '买', '单', '告', '知', '刷', '卡', '额', '度', '已', '满', '需', '现', '金', '支', '付', '汗', '底', '不', '做', '生', '意', '再', '说', '说', '菜', '品', '菜', '愣', '没', '吃', '饱', '味', '道', '不', '好', '唯', '觉', '好', '吃', '腊', '肉', '炒', '饭', '什', '叉', '烧', '包', '云', '吞', '面', '难', '吃', '折', '价', '格', '不', '贵', '感', '觉', '不', '会', '再', '光', '顾']",-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-1,0,-2,-2,-1,-1
27,"['鱼', '旨', '寿', '司', '直', '家', '很', '喜', '欢', '美', '式', '寿', '司', '店', '环', '境', '很', '好', '上', '菜', '快', '菜', '品', '卖', '相', '什', '不', '错', '唯', '缺', '点', '高', '峰', '期', '需', '位', '必', '点', '手', '卷', '都', '不', '错', '虾', '手', '卷', '加', '菜', '鳗', '鱼', '手', '卷', '加', '菜', '蝴', '蝶', '卷', '菜', '品', '蝴', '蝶', '很', '美', '口', '味', '好', '芒', '果', '花', '三', '文', '鱼', '觉', '很', '划', '算', '片', '生', '鱼', '片', '加', '芒', '果', '粒', '鱼', '籽', '生', '鱼', '片', '三', '片', '厚', '切', '元', '人', '小', '火', '锅', '不', '错', '惜', '不', '爱', '芝', '士', '般', '点', '鸡', '汤', '性', '价', '般', '菜', '还', '丸', '子', '牛', '肉', '片', '很', '嫩', '口', '感', '不', '错', '看', '血', '淋', '淋', '还', '款', '寿', '司', '名', '字', '忘', '般', '菜', '单', '后', '推', '荐', '都', '不', '错']",-2,-2,-2,0,-2,-2,1,0,0,-2,1,1,1,1,-2,1,0,1,1,-2
28,"['直', '很', '钟', '情', '家', '榴', '莲', '披', '萨', '味', '道', '真', '超', '赞', '广', '场', '新', '开', '店', '直', '想', '体', '验', '下', '店', '不', '风', '格', '周', '三', '正', '好', '抽', '中', '招', '行', '五', '折', '代', '金', '券', '必', '须', '选', '择', '思', '念', '旧', '榴', '莲', '商', '场', '不', '很', '大', '餐', '饮', '集', '中', '位', '置', '很', '好', '找', '挨', '横', '店', '影', '视', '城', '旁', '店', '铺', '装', '修', '风', '格', '些', '金', '属', '酒', '性', '质', '小', '格', '调', '座', '位', '直', '很', '舒', '适', '沙', '发', '沙', '发', '垫', '店', '铺', '活', '动', '现', '还', '蛮', '优', '惠', '服', '务', '态', '度', '直', '都', '特', '好', '非', '常', '热', '情', '周', '还', '说', '说', '菜', '品', '点', '典', '双', '倍', '榴', '莲', '肉', '老', '板', '娘', '专', '享', '披', '萨', '味', '道', '基', '家', '店', '口', '感', '都', '致', '特', '好', '吃', '浓', '浓', '榴', '莲', '肉', '味', '很', '漫', '香', '四', '溢', '点', '榴', '莲', '提', '拉', '米', '苏', '款', '提', '拉', '米', '苏', '蛋', '糕', '致', '觉', '非', '常', '棒', '上', '面', '层', '淡', '淡', '奶', '油', '然', '后', '中', '间', '层', '榴', '莲', '肉', '最', '下', '面', '软', '软', '蛋', '糕', '做', '都', '恰', '好', '处', '含', '嘴', '里', '入', '口', '化', '感', '觉', '土', '豆', '泥', '芝', '士', '焗', '大', '虾', '次', '品', '尝', '款', '特', '殊', '土', '豆', '泥', '味', '道', '挺', '不', '错', '大', '虾', '上', '包', '裹', '土', '豆', '泥', '香', '味', '土', '豆', '泥', '做', '很', '香', '甜', '入', '口', '细', '细', '腻', '腻', '滋', '味', '搭', '配', '芝', '士', '清', '香', '辣', '薯', '角', '不', '店', '都', '蛮', '特', '色', '款', '炸', '很', '松', '软', '尝', '试', '下', '科', '布', '牛', '油', '果', '沙', '拉', '盘', '子', '很', '大', '东', '西', '很', '包', '括', '西', '红', '柿', '洋', '生', '菜', '冷', '鸡', '肉', '牛', '油', '果', '鸡', '蛋', '洋', '葱', '芝', '士', '片', '说', '实', '话', '整', '体', '味', '道', '感', '觉', '没', '凯', '撒', '沙', '拉', '好', '吃', '款', '价', '位', '蛮', '贵', '主', '里', '面', '牛', '油', '果', '冷', '鸡', '肉', '芝', '士', '片', '最', '后', '服', '务', '人', '员', '还', '赠', '送', '款', '推', '出', '店', '里', '新', '款', '饮', '料', '品', '尝', '下', '海', '盐', '绿', '茶', '味', '道', '还', '相', '不', '错', '最', '上', '面', '奶', '油', '泡', '沫', '中', '间', '丝', '丝', '冰', '块', '然', '后', '最', '下', '面', '层', '绿', '茶', '饮', '品', '人', '感', '觉', '吸', '喝', '口', '感', '只', '绿', '茶', '果', '直', '接', '杯', '子', '喝', '口', '感', '会', '更', '好', '会', '很', '分', '明', '层', '次', '体', '验', '出', '先', '入', '口', '咸', '咸', '海', '盐', '味', '道', '然', '后', '冰', '冰', '感', '觉', '接', '绿', '茶', '三', '很', '巧', '妙', '融', '合', '丝', '丝', '入', '口', '非', '常', '不', '错', '最', '后', '尝', '试', '下', '三', '搅', '拌', '喝', '感', '觉', '绿', '茶', '味', '道', '不', '明', '显', '口', '味', '没', '单', '独', '喝', '好', '款', '饮', '料', '喝', '方', '式', '还', '挺', '讲', '究']",-2,1,1,-2,1,-2,-2,-1,-1,1,1,1,1,1,1,0,-2,-2,1,-2
29,"['香', '港', '終', '於', '機', '會', '吃', '正', '宗', '翠', '華', '餐', '廳', '!', '!', '開', '心', '為', '來', '找', '住', '灣', '仔', '朋', '友', '順', '便', '這', '裡', '解', '決', '晚', '餐', '!', '!', '香', '港', '餐', '喲', '!', '四', '個', '人', '分', '開', '點', '朋', '友', '點', '炒', '芥', '蘭', '苗', '麻', '辣', '四', '寶', '米', '線', '奶', '油', '豬', '全', '都', '超', '級', '好', '吃', '!', '服', '務', '員', '看', '來', '些', '冷', '淡', '實', '態', '度', '還', '蠻', '好', '環', '境', '很', '不', '錯', '空', '調', '開', '太', '冷', '!', '朋', '友', '坐', '下', '外', '套', '穿', '來', '最', '後', '人', '均', '才', 'H', 'K', 'D', '合', '人', '民', '幣', '塊', '樣', '子', '!', '上', '海', '翠', '華', '便', '宜', '少', '倍', '好', '嗎', '!', '還', '好', '吃', '太', '!', '決', '定', '再', '不', '吃', '內', '翠', '華', '!']",-2,-2,-2,-2,0,-2,-2,1,-2,-2,1,1,1,1,-2,1,-2,-2,1,-2
30,"['包', '次', '次', '串', '串', '次', '火', '锅', '粉', '次', '火', '锅', '粉', '串', '串', '然', '没', '堂', '食', '觉', '店', '里', '环', '境', '挺', '好', '墙', '壁', '上', '装', '饰', '摸', '简', '洁', '椅', '子', '很', '扎', '实', '胖', '子', '坐', '很', '安', '心', '串', '串', '材', '料', '不', '算', '很', '都', '人', '喜', '欢', '肉', '冰', '柜', '左', '下', '角', '香', '肠', '还', '面', '筋', '汤', '外', '收', '块', '钱', '然', '家', '汤', '确', '实', '不', '错', '包', '点', '无', '法', '体', '现', '出', '次', '包', '串', '串', '次', '干', '水', '感', '觉', '很', '坑', '火', '锅', '粉', '粗', '粗', '薯', '粉', '挺', '好', '吃', '次', '都', '做', '很', '辣', '都', '吃', '口', '喝', '口', '乐', '样', '子', '还', '次', '点', '红', '糖', '粑', '粑', '条', '状', '粑', '粑', '炸', '外', '皮', '点', '酥', '脆', '加', '上', '红', '糖', '甜', '腻', '不', '油', '腻', '感', '觉', '挺', '好']",-2,-2,-2,-2,-2,-2,-2,0,-2,-2,1,1,1,1,-2,1,-2,-2,0,-2
31,"['泰', '食', '馆', '餐', '厅', '禅', '意', '盎', '然', '曼', '谷', '精', '致', '隽', '永', '北', '京', '合', '理', '价', '位', '精', '致', '食', '物', '传', '递', '浓', '浓', '泰', '式', '风', '情', '客', '诚', '体', '贴', '服', '务', '品', '鉴', '道', '泰', '式', '美', '膳', '泰', '食', '馆', '已', '携', '异', '国', '风', '味', '款', '款', '走', '泰', '食', '馆', '系', '列', '实', '实', '真', '真', '切', '切', '触', '摸', '泰', '式', '精', '致', '餐', '饮', '环', '境', '很', '好', '干', '净', '敞', '亮', '服', '务', '员', '穿', '泰', '式', '服', '装', '里', '碳', '烤', '猪', '颈', '肉', '超', '级', '好', '吃', '嫩', '香', '配', '上', '特', '制', '甜', '辣', '酱', '口', '感', '清', '新', '咖', '喱', '蟹', '招', '牌', '菜', '蟹', '头', '挺', '大', '肉', '够', '咖', '喱', '加', '椰', '奶', '很', '香', '很', '浓', '更', '突', '出', '咖', '喱', '香', '辣', '虾', '酱', '空', '心', '菜', '炒', '很', '不', '错', '虾', '酱', '很', '棒', '鲜', '味', '咖', '喱', '还', '拌', '饭', '最', '好', '米', '饭', '位', '上', '无', '限', '量', '供', '应', '便', '吃', '下', '好', '咖', '喱', '榴', '莲', '糯', '米', '非', '常', '赞', '非', '常', '榴', '莲', '味', '道', '浓', '郁', '感', '觉', '下', '午', '伴', '榴', '莲', '糯', '米', '下', '去', '黄', '咖', '喱', '鸡', '味', '道', '鸡', '肉', '很', '嫩', '冬', '阴', '功', '汤', '不', '错', '味', '道', '价', '钱', '都', '蕉', '叶', '差', '不', '最', '最', '推', '荐', '菠', '萝', '饭', '太', '好', '吃', '蕉', '叶', '好', '吃', '最', '好', '吃', '菠', '萝', '饭', '虾', '饼', '不', '腻', '次', '都', '点', '惜', '图', '片', '没', '拍', '全', '下', '次', '补']",-2,-2,-2,-2,1,-2,-2,0,-2,-2,1,1,1,1,1,1,1,1,1,1
32,"['怀', '很', '复', '杂', '心', '情', '写', '篇', '食', '评', '写', '评', '不', '吐', '槽', '特', '喜', '欢', '家', '餐', '厅', '找', '回', '前', '味', '道', '今', '天', '特', '意', '带', '两', '朋', '友', '凤', '凰', '汇', 'B', '层', '吃', '认', '北', '京', '最', '好', '吃', '卤', '肉', '饭', '台', '湾', '牛', '肉', '面', '非', '常', '惜', '次', '去', 'B', '家', '饭', '前', '饭', '后', '关', '闭', '三', '楼', '餐', '厅', '吃', '饭', '兴', '高', '采', '烈', '点', '三', '道', '菜', '两', '碗', '卤', '肉', '饭', '碗', '牛', '肉', '面', '结', '果', '大', '失', '牛', '肉', '面', '很', '咸', '面', '吃', '好', '早', '煮', '好', '下', '热', '水', '端', '上', '卤', '肉', '饭', '味', '道', '不', '错', '只', '米', '饭', '口', '感', '点', '硬', '菜', '咸', '命', '点', '菜', '时', '候', '服', '务', '员', '说', '少', '油', '少', '盐', '没', '什', '卵', '最', '后', '忍', '不', '咸', '服', '务', '员', '重', '新', '回', '锅', '菜', '重', '新', '上', '后', '已', '失', '去', '想', '吃', '欲', '朋', '友', '说', '服', '务', '员', '什', '不', '加', '水', '菜', '很', '咸', '饭', '还', '没', '吃', '完', '忍', '不', '住', '写', '篇', '食', '评', '台', '湾', '美', '食', '直', '都', '非', '常', '感', '情', '饭', '前', '饭', '后', '特', '喜', '欢', '家', '台', '湾', '餐', '厅', '今', '天', '吃', '不', '开', '心', '甚', '点', '伤', '感', '感', '觉', '家', '很', '棒', '餐', '厅', '流', '失', '原', '水', '准', '感', '觉', '不', '前', '美', '味', '愉', '快', '心', '情', '老', '板', '希', '够', '看', '篇', '评', '希', '救', '救', '家', '美', '好', '餐', '厅']",-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2
